City_ID,City,Country,Date,Humidity,Lat,Lng,Max Temp,Cloudiness,Wind Speed
383,Cintalapa,MX,2021-09-14 20:02:07,61,16.6951,-93.7272,85.28,18,5.55
384,Viedma,AR,2021-09-14 20:00:31,24,-40.8135,-62.9967,61.74,2,12.06
385,Chapais,CA,2021-09-14 20:02:07,48,49.7834,-74.8492,55.76,100,12.03
386,Novikovo,RU,2021-09-14 20:02:07,45,51.1537,37.8879,60.49,100,10.76
387,Christchurch,NZ,2021-09-14 20:02:08,96,-43.5333,172.6333,38.91,40,3.44
388,Chumikan,RU,2021-09-14 20:02:08,86,54.7183,135.315,51.08,4,15.19
389,Camacha,PT,2021-09-14 20:02:09,69,33.0833,-16.3333,72.82,40,11.5
390,Mumford,GH,2021-09-14 20:02:09,92,5.2618,-0.759,74.84,69,9.46
391,Turan,VN,2021-09-14 20:02:09,94,16.0678,108.2208,76.98,75,2.3
392,Eyl,SO,2021-09-14 20:02:10,80,7.9803,49.8164,77.97,100,22.68
393,Lodja,CD,2021-09-14 20:02:10,70,-3.4833,23.4333,74.3,17,2.71
394,Maceio,BR,2021-09-14 20:00:17,78,-9.6658,-35.7353,81.84,40,11.5
395,Ballarat,AU,2021-09-14 20:02:11,98,-37.5662,143.8496,35.98,58,3.47
396,Bhag,PK,2021-09-14 20:02:11,34,29.0415,67.8239,96.78,33,2.19
397,Am Timan,TD,2021-09-14 20:02:12,89,11.0297,20.2827,73.72,100,4.23
398,Ponta Do Sol,PT,2021-09-14 20:02:12,76,32.6667,-17.1,74.71,27,9.62
399,Goulburn,AU,2021-09-14 20:00:14,93,-34.75,149.7167,30.65,6,2.33
400,Treinta Y Tres,UY,2021-09-14 20:02:13,67,-33.2333,-54.3833,57.49,0,16.91
401,Iguape,BR,2021-09-14 20:02:13,90,-24.7081,-47.5553,72.23,100,8.03
402,Voh,NC,2021-09-14 20:02:14,83,-20.9667,164.7,72.07,100,5.26
403,Silopi,TR,2021-09-14 20:02:14,28,37.2497,42.4694,78.69,0,3.47
404,Nome,US,2021-09-14 19:54:14,82,64.5011,-165.4064,50.16,99,2.62
405,Husavik,IS,2021-09-14 20:02:15,64,66.0449,-17.3389,49.1,49,13.2
406,Camargo,MX,2021-09-14 19:53:01,22,27.6667,-105.1667,88.72,0,3.36
407,Lodingen,NO,2021-09-14 20:02:15,88,68.414,15.9951,46.35,98,1.99
408,Hokitika,NZ,2021-09-14 20:02:16,62,-42.7167,170.9667,43.03,1,5.32
409,Qena,EG,2021-09-14 20:02:16,27,26.1615,32.7183,91.22,0,8.88
410,Zhicheng,CN,2021-09-14 20:02:17,78,30.2956,111.5047,71.31,0,3.22
411,Palmer,US,2021-09-14 19:53:45,63,42.1584,-72.3287,76.06,75,5.75
412,Port Augusta,AU,2021-09-14 20:02:17,55,-32.5,137.7667,50.05,15,5.66
413,Perth,AU,2021-09-14 20:02:16,94,-31.9333,115.8333,48.09,0,4.61
414,Rjukan,NO,2021-09-14 20:02:18,86,59.8789,8.5941,52.45,16,3.29
415,Joshimath,IN,2021-09-14 20:02:18,82,30.5667,79.5667,66.31,46,2.55
416,Ridgecrest,US,2021-09-14 20:00:24,12,35.6225,-117.6709,94.68,0,1.99
417,Westport,US,2021-09-14 20:02:19,66,41.1415,-73.3579,80.62,90,1.01
418,Hays,US,2021-09-14 20:02:19,58,30.0502,-98.0336,90.63,65,5.01
419,Douglas,US,2021-09-14 19:58:46,64,41.3,-96.167,79.52,1,3.0
420,Luangwa,ZM,2021-09-14 20:02:20,35,-15.6167,30.4167,75.42,7,1.19
421,West Wendover,US,2021-09-14 20:02:21,18,40.7391,-114.0733,79.09,0,4.61
422,Seymchan,RU,2021-09-14 20:02:21,68,62.8833,152.4333,41.27,28,2.55
423,Bereda,ES,2021-09-14 20:02:21,100,43.2686,-7.5406,64.15,93,3.22
424,Poum,NC,2021-09-14 19:53:42,84,-20.2333,164.0167,74.98,100,18.52
425,Wajima,JP,2021-09-14 19:54:03,78,37.4,136.9,69.26,100,10.85
426,Odweyne,SO,2021-09-14 20:02:22,57,9.4092,45.064,76.5,63,10.51
427,Kumluca,TR,2021-09-14 20:02:23,70,36.3703,30.2869,73.87,21,5.55
428,Baykit,RU,2021-09-14 20:02:23,96,61.67,96.37,36.37,99,2.15
429,Praia,CV,2021-09-14 20:02:24,78,14.9215,-23.5087,81.14,75,12.66
430,Dunedin,NZ,2021-09-14 20:01:35,72,-45.8742,170.5036,43.81,6,1.01
431,Whitianga,NZ,2021-09-14 20:02:24,94,-36.8333,175.7,56.01,100,15.32
432,Luanda,AO,2021-09-14 19:57:58,83,-8.8368,13.2343,75.2,0,5.75
433,Pevek,RU,2021-09-14 20:02:25,99,69.7008,170.3133,32.5,100,2.33
434,Trincomalee,LK,2021-09-14 20:02:25,74,8.5711,81.2335,82.35,100,17.31
435,Linshui,CN,2021-09-14 20:02:26,91,36.4247,114.2047,68.07,38,4.97
436,Deogarh,IN,2021-09-14 20:02:26,97,21.5333,84.7333,75.4,100,2.57
437,Chhabra,IN,2021-09-14 20:02:26,93,24.6667,76.8333,76.3,10,5.93
438,Waipawa,NZ,2021-09-14 19:53:27,70,-41.4122,175.5153,44.02,44,2.33
439,Esil,KZ,2021-09-14 20:02:27,37,51.9556,66.4042,58.82,97,9.91
440,Mount Gambier,AU,2021-09-14 20:02:27,70,-37.8333,140.7667,44.85,94,3.56
441,Svetlogorsk,BY,2021-09-14 20:02:28,53,52.6333,29.7333,48.96,100,6.04
442,Namatanai,PG,2021-09-14 19:53:13,85,-3.6667,152.4333,78.3,100,11.61
443,Kangaba,ML,2021-09-14 20:02:29,74,11.9333,-8.4167,79.47,90,4.03
444,Praya,CV,2021-09-14 20:02:29,78,14.9215,-23.5087,81.14,75,12.66
445,Itarema,BR,2021-09-14 20:02:29,68,-2.9248,-39.9167,81.93,5,15.93
446,Esperance,AU,2021-09-14 20:02:30,69,-33.8667,121.9,54.86,3,19.15
447,Hot Springs,US,2021-09-14 19:57:43,57,34.5037,-93.0552,88.68,43,1.01
448,Celestun,MX,2021-09-14 20:02:30,59,20.8667,-90.4,86.54,100,7.43
449,Tessalit,ML,2021-09-14 20:02:31,12,20.1986,1.0114,96.26,19,12.06
450,Prince Rupert,CA,2021-09-14 20:01:02,76,54.3161,-130.3201,51.89,90,6.91
451,Fort Dodge,US,2021-09-14 20:02:32,64,42.4975,-94.168,75.43,20,9.22
452,Yar-Sale,RU,2021-09-14 20:02:32,96,66.8333,70.8333,43.29,100,8.01
453,Port Hardy,CA,2021-09-14 20:01:00,100,50.6996,-127.4199,55.58,90,3.44
454,Spring Valley,US,2021-09-14 20:01:46,12,36.108,-115.245,101.1,1,4.61
455,Qorveh,IR,2021-09-14 20:02:33,17,35.1664,47.8045,66.54,0,3.13
456,Manicore,BR,2021-09-14 20:02:33,38,-5.8092,-61.3003,93.96,85,1.19
457,Kango,GA,2021-09-14 20:02:34,95,0.1943,10.0951,75.11,38,3.87
458,Karratha,AU,2021-09-14 20:02:34,66,-20.7377,116.8463,67.86,5,7.99
459,Porkhov,RU,2021-09-14 20:02:35,71,57.765,29.5561,49.89,100,7.81
460,Santa Isabel,BR,2021-09-14 20:02:35,26,-23.3156,-46.2214,87.69,100,4.25
461,Omboue,GA,2021-09-14 20:02:35,84,-1.5746,9.2618,76.6,100,8.12
462,Fortuna,US,2021-09-14 19:52:31,66,40.5982,-124.1573,71.92,1,1.01
463,Kharan,PK,2021-09-14 20:02:36,10,28.5833,65.4167,86.4,7,6.67
464,Mezen,RU,2021-09-14 20:02:36,81,65.8522,44.24,37.24,12,9.28
465,Meulaboh,ID,2021-09-14 20:02:37,81,4.1363,96.1285,76.6,100,3.69
466,Cherskiy,RU,2021-09-14 20:02:37,77,68.75,161.3,43.12,100,3.42
467,High Rock,BS,2021-09-14 20:02:38,68,26.6208,-78.2833,75.22,34,9.31
468,Kaduqli,SD,2021-09-14 20:02:38,89,11.0167,29.7167,71.24,20,3.69
469,Willmar,US,2021-09-14 20:02:19,46,45.1219,-95.0433,73.08,40,9.22
470,Abnub,EG,2021-09-14 20:02:39,25,27.2696,31.1511,89.35,0,13.65
471,Terra Santa,BR,2021-09-14 20:02:39,25,-2.1042,-56.4869,98.94,17,8.79
472,Kutum,SD,2021-09-14 20:02:40,28,14.2,24.6667,82.29,37,7.87
473,Yuancheng,CN,2021-09-14 20:02:40,85,36.652,107.7896,62.06,100,3.74
474,Guozhen,CN,2021-09-14 20:02:40,82,34.3659,107.359,68.25,7,3.09
475,Dogondoutchi,NE,2021-09-14 20:02:41,51,13.6393,4.0287,86.07,87,7.36
476,Tiarei,PF,2021-09-14 20:02:41,73,-17.5333,-149.3333,80.62,77,21.94
477,Maple Grove,US,2021-09-14 20:00:36,63,45.0725,-93.4558,72.05,100,1.99
478,Skibotn,NO,2021-09-14 20:02:42,98,69.3913,20.2679,44.69,100,2.39
479,Lodwar,KE,2021-09-14 20:02:42,30,3.1191,35.5973,89.11,95,6.78
480,Puerto Carreno,CO,2021-09-14 19:57:45,48,6.189,-67.4859,91.94,62,4.23
481,Coihaique,CL,2021-09-14 19:53:28,76,-45.5752,-72.0662,50.61,90,8.05
482,Tres Arroyos,AR,2021-09-14 20:02:43,45,-38.3739,-60.2798,55.4,40,10.54
483,Virtsu,EE,2021-09-14 20:02:43,77,58.5716,23.5115,51.1,65,16.44
484,Santa Cruz Del Sur,CU,2021-09-14 20:02:44,63,20.7147,-77.9956,85.35,87,9.08
485,Yenagoa,NG,2021-09-14 20:02:44,87,4.9247,6.2642,75.7,94,3.89
486,Abbeville,FR,2021-09-14 20:02:44,96,50.1,1.8333,69.28,100,4.72
487,Gamba,GA,2021-09-14 20:02:45,87,-2.65,10.0,76.14,95,7.4
488,Kenora,CA,2021-09-14 20:00:35,37,49.8167,-94.4337,64.38,25,13.35
489,Acarau,BR,2021-09-14 20:02:46,65,-2.8856,-40.12,82.72,6,18.07
490,Timoteo,BR,2021-09-14 20:02:46,28,-19.5825,-42.6444,90.63,100,6.71
491,Sorong,ID,2021-09-14 20:02:46,85,-0.8833,131.25,78.22,100,4.36
492,Grand Gaube,MU,2021-09-14 20:02:47,76,-20.0064,57.6608,68.38,76,5.01
493,Nakhon Thai,TH,2021-09-14 20:02:47,98,17.1006,100.8374,74.41,100,2.04
494,Paamiut,GL,2021-09-14 20:02:47,70,61.994,-49.6678,38.25,28,18.84
495,Launceston,AU,2021-09-14 20:02:48,89,-41.45,147.1667,46.15,90,4.61
496,Hamilton,US,2021-09-14 19:53:35,56,39.1834,-84.5333,90.21,9,3.0
497,Darhan,MN,2021-09-14 20:02:48,85,49.4867,105.9228,50.38,100,0.2
498,Miyako,JP,2021-09-14 20:02:49,85,39.6367,141.9525,59.36,11,6.42
499,Piacabucu,BR,2021-09-14 20:02:49,84,-10.4056,-36.4344,76.53,76,8.41
500,Olga,RU,2021-09-14 20:02:50,94,43.7444,135.2892,49.24,5,4.59
501,Presidencia Roque Saenz Pena,AR,2021-09-14 20:02:50,19,-26.7852,-60.4388,76.68,7,13.67
502,Manavalakurichi,IN,2021-09-14 20:02:50,84,8.1333,77.3,80.69,100,12.37
503,Kota Kinabalu,MY,2021-09-14 20:02:51,94,5.9749,116.0724,76.98,20,3.44
504,Itacarambi,BR,2021-09-14 20:02:51,14,-15.1022,-44.0919,95.27,48,4.85
505,Elat,IL,2021-09-14 20:02:52,44,29.5581,34.9482,85.35,0,10.22
506,Pueblo,US,2021-09-14 19:59:34,36,38.2545,-104.6091,84.96,11,10.16
507,Wanning,CN,2021-09-14 20:02:52,90,18.8003,110.3967,80.53,100,8.12
508,Yaya,RU,2021-09-14 20:02:53,96,56.206,86.44,37.22,65,7.56
509,Yuzhno-Kurilsk,RU,2021-09-14 20:02:53,76,44.0306,145.8556,50.7,1,4.21
510,Colares,PT,2021-09-14 20:02:54,80,38.7992,-9.4469,70.79,20,4.61
511,Nuuk,GL,2021-09-14 20:02:54,45,64.1835,-51.7216,39.81,20,13.8
512,Constitucion,CL,2021-09-14 19:53:09,52,-35.3333,-72.4167,56.77,0,18.72
513,Wukari,NG,2021-09-14 20:02:55,92,7.85,9.7833,74.91,91,3.87
514,Ust-Tsilma,RU,2021-09-14 20:02:55,94,65.441,52.1498,35.73,24,7.09
515,Mitu,CO,2021-09-14 20:02:56,63,1.1983,-70.1733,85.78,93,2.53
516,Cobija,BO,2021-09-14 20:02:56,27,-11.0267,-68.7692,98.17,97,5.23
517,Calabozo,VE,2021-09-14 20:02:56,58,8.9242,-67.4293,86.97,82,5.1
518,Bairiki,KI,2021-09-14 20:02:58,78,1.3292,172.9752,82.4,75,11.5
519,Slough,GB,2021-09-14 20:02:59,91,51.5095,-0.5954,64.9,90,1.01
520,Sume,BR,2021-09-14 20:02:59,48,-7.6717,-36.88,83.21,97,17.85
521,Lethem,GY,2021-09-14 20:03:00,62,3.3803,-59.7968,84.97,80,4.63
522,Nizwa,OM,2021-09-14 20:03:00,33,22.9333,57.5333,88.12,100,4.03
523,Thanh Hoa,VN,2021-09-14 19:59:26,94,19.8,105.7667,76.82,100,3.38
524,Santarem,BR,2021-09-14 20:02:31,27,-2.4431,-54.7083,97.57,2,6.55
525,Lanxi,CN,2021-09-14 20:03:01,91,29.2195,119.477,71.01,99,3.09
526,Port Blair,IN,2021-09-14 19:54:07,86,11.6667,92.75,80.56,100,10.33
527,College,US,2021-09-14 19:51:42,69,64.8569,-147.8028,50.22,20,0.0
528,Roald,NO,2021-09-14 20:03:02,93,62.5833,6.1333,55.45,75,5.75
529,General Pico,AR,2021-09-14 20:03:02,32,-35.6566,-63.7568,61.32,5,10.31
530,Yulara,AU,2021-09-14 20:01:17,38,-25.2406,130.9889,58.39,0,8.21
531,Laguna,US,2021-09-14 20:03:03,32,38.421,-121.4238,97.65,1,1.99
532,Hof,DE,2021-09-14 20:03:04,72,50.3167,11.9167,65.62,78,5.01
533,Simdega,IN,2021-09-14 20:03:04,95,22.6167,84.5167,73.24,100,4.83
534,Bratsk,RU,2021-09-14 20:03:04,88,56.1325,101.6142,37.89,100,7.65
535,Garissa,KE,2021-09-14 20:03:05,63,-0.4536,39.6401,77.11,51,20.83
536,Leninskoye,KZ,2021-09-14 20:03:05,19,41.7589,69.3864,62.53,0,3.53
537,Kyren,RU,2021-09-14 20:03:06,87,51.6828,102.1408,41.05,8,1.9
538,Balikpapan,ID,2021-09-14 20:03:06,90,-1.2675,116.8289,75.18,100,5.5
539,Djibo,BF,2021-09-14 19:53:54,37,14.1022,-1.6306,93.04,98,5.66
540,Kidal,ML,2021-09-14 20:03:07,17,18.4411,1.4078,96.33,6,8.43
541,Sao Borja,BR,2021-09-14 20:02:44,76,-28.6606,-56.0044,61.52,100,14.92
542,Half Moon Bay,US,2021-09-14 20:03:08,67,37.4636,-122.4286,95.58,1,6.91
543,Nha Trang,VN,2021-09-14 19:58:54,91,12.25,109.1833,80.6,100,4.23
544,Ewa Beach,US,2021-09-14 20:03:08,54,21.3156,-158.0072,87.75,75,9.22
545,Avera,US,2021-09-14 20:03:09,29,33.194,-82.5271,89.26,25,4.99
546,Victoria,HK,2021-09-14 19:59:23,87,22.2855,114.1577,84.33,100,7.02
547,Leningradskiy,RU,2021-09-14 20:03:09,96,69.3833,178.4167,32.54,100,13.78
548,Tsagan Aman,RU,2021-09-14 20:03:10,33,47.5639,46.7218,68.88,26,5.84
549,Oktyabrskiy,RU,2021-09-14 20:03:10,72,54.4815,53.471,60.4,96,10.96
550,Kamenka,RU,2021-09-14 20:03:10,63,51.3223,42.7678,63.18,99,7.9
551,Kangaatsiaq,GL,2021-09-14 20:03:11,78,68.3065,-53.4641,34.75,58,7.94
552,Jennings,US,2021-09-14 20:03:11,57,38.7192,-90.2604,92.95,40,1.99
553,Bajil,YE,2021-09-14 20:03:12,51,15.0584,43.2851,90.41,9,5.97
554,Ozernovskiy,RU,2021-09-14 19:54:08,80,51.5,156.5167,48.78,26,2.08
555,Sobolevo,RU,2021-09-14 20:03:13,72,54.4299,31.8996,47.59,100,11.23
556,Bemidji,US,2021-09-14 20:03:13,44,47.4736,-94.8803,72.18,75,19.57
557,Ipojuca,BR,2021-09-14 20:03:13,80,-8.3989,-35.0639,78.71,17,8.63
558,Bulungu,CD,2021-09-14 20:03:14,49,-4.55,18.6,81.64,30,2.51
559,Akdepe,TM,2021-09-14 20:03:14,16,42.0551,59.3788,64.49,0,9.13
560,Lar,IN,2021-09-14 20:03:15,92,26.2039,83.9717,76.41,100,18.03
561,Sabha,LY,2021-09-14 20:03:15,24,27.0377,14.4283,80.96,0,9.93
562,Saint Anthony,US,2021-09-14 20:00:34,61,45.0205,-93.218,72.1,75,8.01
563,Zamosc,PL,2021-09-14 20:03:16,79,50.7231,23.252,53.44,100,5.03
564,Talcahuano,CL,2021-09-14 20:03:16,62,-36.7167,-73.1167,55.08,0,17.27
565,Sao Joao Da Ponte,BR,2021-09-14 20:03:16,17,-15.9292,-44.0078,91.35,49,2.13
566,Svetlaya,RU,2021-09-14 19:53:21,79,46.5389,138.3297,51.1,0,4.97
567,Tromso,NO,2021-09-14 19:58:29,76,69.6496,18.957,44.62,75,4.61
568,Bonthe,SL,2021-09-14 20:03:17,86,7.5264,-12.505,78.49,100,7.14
569,Gornopravdinsk,RU,2021-09-14 20:03:17,88,60.05,69.9,38.28,98,2.95
570,Aswan,EG,2021-09-14 20:03:18,21,24.0934,32.907,92.68,5,13.29
571,Angul,IN,2021-09-14 20:03:18,94,20.85,85.1,77.63,100,3.06
572,Yakima,US,2021-09-14 19:59:22,38,46.4665,-120.6678,75.85,9,5.93
573,Bafoulabe,ML,2021-09-14 20:03:19,75,13.8065,-10.8321,82.89,35,5.23
574,Liverpool,GB,2021-09-14 19:59:32,83,53.4106,-2.9779,60.76,20,9.22
575,Port-Cartier,CA,2021-09-14 20:03:19,52,50.0334,-66.8654,53.92,21,9.1
576,Andenes,NO,2021-09-14 19:53:46,71,69.3143,16.1194,46.38,75,8.05
