City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,LightRain inches (last 24 hours),ClearSky inches (last 24 hours)
637,Wahpeton,US,2021-09-16 16:52:18,46.2652,-96.6059,77.81,60,4,10.94,clear sky,0,0
638,Monte Patria,CL,2021-09-16 16:52:19,-30.6919,-70.9467,75.79,22,0,7.23,clear sky,0,0
639,Longkou,CN,2021-09-16 16:52:19,37.6508,120.3286,70.32,86,67,8.05,light rain,0,0
640,Dawei,MM,2021-09-16 16:43:18,14.0833,98.2,75.69,95,100,3.11,light rain,0,0
641,Miyako,JP,2021-09-16 16:52:20,39.6367,141.9525,56.8,82,97,7.05,overcast clouds,0,0
642,Port Macquarie,AU,2021-09-16 16:50:32,-31.4333,152.9167,46.36,88,9,5.28,clear sky,0,0
643,Fukue,JP,2021-09-16 16:52:21,32.6881,128.8419,78.71,89,94,27.74,light rain,0,0
644,Vostok,RU,2021-09-16 16:52:21,46.4856,135.8833,49.12,98,100,4.0,overcast clouds,0,0
645,Dunedin,NZ,2021-09-16 16:52:21,-45.8742,170.5036,41.81,79,99,4.47,overcast clouds,0,0
646,Byron Bay,AU,2021-09-16 16:51:26,-28.65,153.6167,58.95,86,33,7.76,scattered clouds,0,0
647,Sunland Park,US,2021-09-16 16:52:22,31.7965,-106.58,86.86,38,1,1.01,clear sky,0,0
648,Prince George,CA,2021-09-16 16:52:22,53.9166,-122.753,47.25,77,1,11.5,clear sky,0,0
649,Luleburgaz,TR,2021-09-16 16:52:23,41.4039,27.3592,72.77,47,43,10.51,scattered clouds,0,0
650,Mathbaria,BD,2021-09-16 16:43:53,22.2876,89.9593,80.83,85,100,4.05,overcast clouds,0,0
651,Esmeralda,CU,2021-09-16 16:52:23,21.8525,-78.1169,91.98,48,7,2.86,clear sky,0,0
652,Nancha,CN,2021-09-16 16:52:24,47.1333,129.2667,49.1,98,31,3.83,scattered clouds,0,0
653,Garissa,KE,2021-09-16 16:52:24,-0.4536,39.6401,85.19,46,74,20.36,broken clouds,0,0
654,Harper,LR,2021-09-16 16:52:25,4.375,-7.7169,79.29,82,91,11.54,light rain,0,0
655,Kondinskoye,RU,2021-09-16 16:52:25,59.6481,67.41,42.73,87,100,4.59,overcast clouds,0,0
656,Jalu,LY,2021-09-16 16:52:25,29.0331,21.5482,84.74,21,0,9.15,clear sky,0,0
657,Te Anau,NZ,2021-09-16 16:52:26,-45.4167,167.7167,31.24,95,73,3.4,broken clouds,0,0
658,Coruripe,BR,2021-09-16 16:52:26,-10.1256,-36.1756,81.88,62,11,12.57,few clouds,0,0
659,Chernaya Kholunitsa,RU,2021-09-16 16:52:27,58.8511,51.7154,39.72,98,100,10.8,overcast clouds,0,0
660,Alice Springs,AU,2021-09-16 16:52:27,-23.7,133.8833,83.75,17,40,18.41,scattered clouds,0,0
661,Yumen,CN,2021-09-16 16:52:27,40.2833,97.2,69.12,26,41,7.07,scattered clouds,0,0
662,Zhaozhou,CN,2021-09-16 16:52:28,45.6833,125.3167,53.78,74,0,3.53,clear sky,0,0
663,Launceston,AU,2021-09-16 16:47:50,-41.45,147.1667,40.64,89,27,1.01,scattered clouds,0,0
664,Goure,NE,2021-09-16 16:52:28,13.9835,10.2704,97.02,18,58,8.72,broken clouds,0,0
665,Sept-Iles,CA,2021-09-16 16:52:17,50.2001,-66.3821,65.05,58,75,5.01,broken clouds,0,0
666,Kurchum,KZ,2021-09-16 16:52:29,48.5722,83.6542,60.75,33,14,1.41,few clouds,0,0
667,Sokoto,NG,2021-09-16 16:52:29,13.0609,5.239,89.35,54,62,4.45,broken clouds,0,0
668,Ponta Delgada,PT,2021-09-16 16:52:30,37.7333,-25.6667,74.12,73,20,11.5,few clouds,0,0
669,Handan,CN,2021-09-16 16:52:30,36.6006,114.4678,67.48,90,100,7.27,light rain,0,0
670,Sulangan,PH,2021-09-16 16:52:31,11.1373,123.7228,80.33,79,100,10.8,overcast clouds,0,0
671,Lincoln,US,2021-09-16 16:50:28,40.8,-96.667,86.13,56,1,7.0,clear sky,0,0
672,Gladstone,AU,2021-09-16 16:52:31,-23.85,151.25,60.73,82,1,0.0,clear sky,0,0
673,Sampit,ID,2021-09-16 16:52:32,-2.5333,112.95,74.77,92,100,2.3,light rain,0,0
674,Camacha,PT,2021-09-16 16:52:32,33.0833,-16.3333,74.62,61,40,13.8,scattered clouds,0,0
675,Edd,ER,2021-09-16 16:52:33,13.9297,41.6925,89.4,64,100,11.68,overcast clouds,0,0
676,Havelock,US,2021-09-16 16:48:05,34.8791,-76.9013,86.02,81,75,13.8,broken clouds,0,0
677,Nioro,GM,2021-09-16 16:52:33,13.35,-15.75,77.81,90,100,3.47,overcast clouds,0,0
678,Xiaolingwei,CN,2021-09-16 16:52:33,32.0333,118.85,67.98,85,86,2.91,light rain,0,0
679,Gberia Fotombu,SL,2021-09-16 16:52:34,9.8833,-11.1667,76.14,92,91,3.89,moderate rain,0,0
680,Waipawa,NZ,2021-09-16 16:52:34,-41.4122,175.5153,45.45,76,100,18.16,light rain,0,0
681,Elblag,PL,2021-09-16 16:52:35,54.1522,19.4088,65.97,96,100,3.78,overcast clouds,0,0
682,Beaverlodge,CA,2021-09-16 16:52:35,55.2166,-119.4361,43.95,54,38,9.24,scattered clouds,0,0
683,Tomatlan,MX,2021-09-16 16:52:36,19.9333,-105.25,85.03,70,91,2.93,overcast clouds,0,0
684,Povenets,RU,2021-09-16 16:52:36,62.8487,34.8262,43.52,73,74,8.23,broken clouds,0,0
685,Bossier City,US,2021-09-16 16:52:36,32.516,-93.7321,78.98,71,90,14.97,overcast clouds,0,0
686,Itarema,BR,2021-09-16 16:52:37,-2.9248,-39.9167,88.2,56,6,20.78,clear sky,0,0
687,Yerofey Pavlovich,RU,2021-09-16 16:52:37,53.9667,121.9667,38.89,86,95,2.86,overcast clouds,0,0
688,Biltine,TD,2021-09-16 16:52:38,14.5333,20.9167,94.73,20,70,4.36,broken clouds,0,0
689,Chicama,PE,2021-09-16 16:52:38,-7.8447,-79.1469,59.54,60,98,9.73,overcast clouds,0,0
690,Samfya,ZM,2021-09-16 16:52:38,-11.3649,29.5565,79.0,26,35,4.74,scattered clouds,0,0
691,Canoinhas,BR,2021-09-16 16:52:39,-26.1772,-50.39,54.63,99,100,2.68,light rain,0,0
692,Nara,JP,2021-09-16 16:48:45,34.6851,135.8049,74.48,81,100,6.31,overcast clouds,0,0
693,Limoeiro Do Ajuru,BR,2021-09-16 16:52:39,-1.8953,-49.3806,87.21,60,39,5.21,scattered clouds,0,0
694,Upington,ZA,2021-09-16 16:52:40,-28.4478,21.2561,70.18,19,0,11.5,clear sky,0,0
695,Pombas,CV,2021-09-16 16:52:40,17.1503,-25.0201,83.98,78,63,15.03,broken clouds,0,0
696,Sawang Daen Din,TH,2021-09-16 16:49:03,17.4753,103.4575,77.22,90,100,1.9,overcast clouds,0,0
697,Gdov,RU,2021-09-16 16:52:41,58.7406,27.8122,46.78,65,55,8.84,broken clouds,0,0
698,Benguela,AO,2021-09-16 16:52:41,-12.5763,13.4055,72.05,79,26,6.67,scattered clouds,0,0
699,Alta Floresta,BR,2021-09-16 16:52:41,-9.8756,-56.0861,100.45,26,16,3.29,few clouds,0,0
700,Svetlyy,RU,2021-09-16 16:52:42,54.675,20.1347,59.05,96,100,4.54,overcast clouds,0,0
701,Acapulco,MX,2021-09-16 16:50:41,16.8634,-99.8901,83.84,75,76,3.96,broken clouds,0,0
702,Usinsk,RU,2021-09-16 16:52:42,65.9939,57.5281,42.42,69,100,18.39,overcast clouds,0,0
703,Capoterra,IT,2021-09-16 16:52:43,39.1763,8.9718,91.11,47,20,5.75,few clouds,0,0
704,Langres,FR,2021-09-16 16:52:43,47.8333,5.3333,68.85,75,66,5.68,broken clouds,0,0
705,Ewa Beach,US,2021-09-16 16:52:43,21.3156,-158.0072,78.75,78,20,4.61,few clouds,0,0
706,Pisco,PE,2021-09-16 16:52:44,-13.7,-76.2167,66.02,77,75,8.05,broken clouds,0,0
707,Ugoofaaru,MV,2021-09-16 16:52:44,5.6667,73.0,83.03,74,13,12.15,few clouds,0,0
708,Komsomolskiy,UZ,2021-09-16 16:52:45,40.4272,71.7189,79.52,22,0,2.3,clear sky,0,0
709,Yanji,CN,2021-09-16 16:52:45,42.9075,129.5078,56.98,96,100,0.96,overcast clouds,0,0
710,Hirara,JP,2021-09-16 16:52:45,24.8,125.2833,82.65,78,95,9.71,overcast clouds,0,0
711,Yabelo,ET,2021-09-16 16:52:46,4.8833,38.0833,67.91,58,100,6.76,overcast clouds,0,0
712,Muroto,JP,2021-09-16 16:52:46,33.2833,134.15,78.26,83,100,16.26,light rain,0,0
713,Guarapari,BR,2021-09-16 16:52:47,-20.6667,-40.4975,78.69,77,85,6.35,overcast clouds,0,0
714,Bagotville,AU,2021-09-16 16:52:47,-28.9833,153.4167,53.78,87,48,5.91,scattered clouds,0,0
715,General Roca,AR,2021-09-16 16:52:47,-39.0333,-67.5833,68.4,23,24,10.96,few clouds,0,0
716,Vidisha,IN,2021-09-16 16:52:48,23.5333,77.8167,76.33,95,100,6.51,overcast clouds,0,0
717,Port Hawkesbury,CA,2021-09-16 16:52:48,45.6169,-61.3485,67.8,84,90,5.01,overcast clouds,0,0
718,Crib Point,AU,2021-09-16 16:52:49,-38.35,145.2,47.91,92,0,9.64,clear sky,0,0
719,Matiari,PK,2021-09-16 16:52:49,25.5961,68.4467,95.0,55,0,16.84,clear sky,0,0
720,Yizheng,CN,2021-09-16 16:52:50,24.6706,103.4296,59.14,95,91,3.49,overcast clouds,0,0
721,Verkhnyaya Inta,RU,2021-09-16 16:52:50,65.9811,60.3094,42.24,72,99,5.91,overcast clouds,0,0
722,Wenling,CN,2021-09-16 16:52:50,28.3669,121.36,74.55,87,76,4.29,light rain,0,0
723,Sagua La Grande,CU,2021-09-16 16:52:51,22.8067,-80.0756,90.09,50,8,4.88,clear sky,0,0
724,Puerto Madryn,AR,2021-09-16 16:48:11,-42.7692,-65.0385,67.68,30,79,13.4,broken clouds,0,0
725,Urumqi,CN,2021-09-16 16:47:57,43.801,87.6005,72.55,29,0,4.47,clear sky,0,0
726,Tura,IN,2021-09-16 16:52:51,25.5198,90.2201,73.36,95,98,2.77,overcast clouds,0,0
727,Nalut,LY,2021-09-16 16:52:52,30.3333,10.85,90.59,14,0,10.2,clear sky,0,0
728,Ranot,TH,2021-09-16 16:52:52,7.7777,100.3213,81.07,76,99,2.91,overcast clouds,0,0
729,Bitung,ID,2021-09-16 16:52:53,1.4451,125.1824,76.05,88,100,4.21,overcast clouds,0,0
730,Labuan,MY,2021-09-16 16:52:53,5.2767,115.2417,77.16,88,20,0.0,few clouds,0,0
731,Riachao Das Neves,BR,2021-09-16 16:52:53,-11.7461,-44.91,99.75,11,0,7.74,clear sky,0,0
732,Anito,PH,2021-09-16 16:52:54,12.4497,125.2886,75.97,90,100,5.21,light rain,0,0
733,Krasnoturansk,RU,2021-09-16 16:52:54,54.3186,91.5639,52.59,73,100,4.88,overcast clouds,0,0
734,Tall Kayf,TR,2021-09-16 16:52:55,37.0833,41.0667,81.79,24,0,13.8,clear sky,0,0
735,Marquette,US,2021-09-16 16:52:55,46.5333,-87.6335,70.34,53,86,16.96,overcast clouds,0,0
736,Malakal,SS,2021-09-16 16:52:55,9.5334,31.6605,78.89,71,100,2.95,light rain,0,0
737,San Andres,CO,2021-09-16 16:48:39,12.5847,-81.7006,87.82,74,75,11.5,broken clouds,0,0
738,Suwalki,PL,2021-09-16 16:52:56,54.1118,22.9309,55.76,98,100,9.84,overcast clouds,0,0
739,Noumea,NC,2021-09-16 16:52:56,-22.2763,166.4572,60.78,74,26,6.96,scattered clouds,0,0
740,Bronnoysund,NO,2021-09-16 16:52:57,65.4625,12.1997,55.4,67,0,10.36,clear sky,0,0
741,Tramandai,BR,2021-09-16 16:52:57,-29.9847,-50.1336,62.71,54,47,7.58,scattered clouds,0,0
742,Zhigansk,RU,2021-09-16 16:52:57,66.7697,123.3711,41.41,66,100,7.81,overcast clouds,0,0
743,Storm Lake,US,2021-09-16 16:52:58,42.6411,-95.2097,81.36,57,1,23.11,clear sky,0,0
744,Oranjemund,NA,2021-09-16 16:52:59,-28.55,16.4333,56.91,74,16,21.5,few clouds,0,0
745,Maroantsetra,MG,2021-09-16 16:52:59,-15.4333,49.7333,72.07,87,95,6.13,light rain,0,0
746,Orikum,AL,2021-09-16 16:52:59,40.3253,19.4714,77.99,52,54,1.59,broken clouds,0,0
747,Fort Smith,US,2021-09-16 16:48:20,35.3859,-94.3986,84.69,71,1,3.0,clear sky,0,0
748,Severnoye,RU,2021-09-16 16:53:00,56.3491,78.3619,56.71,77,100,13.85,overcast clouds,0,0
749,Florianopolis,BR,2021-09-16 16:53:00,-27.6146,-48.5012,61.83,63,90,9.22,light rain,0,0
750,Krk,HR,2021-09-16 16:53:01,45.0258,14.5731,72.59,91,100,6.44,light rain,0,0
751,Monroe,US,2021-09-16 16:48:38,43.1501,-77.6831,74.66,66,40,5.75,scattered clouds,0,0
752,Capitan Bado,PY,2021-09-16 16:53:01,-23.2667,-55.5333,80.53,58,84,5.59,broken clouds,0,0
753,Cantavir,RS,2021-09-16 16:53:02,45.9219,19.7627,79.66,47,99,13.4,overcast clouds,0,0
754,Mabaruma,GY,2021-09-16 16:53:03,8.2,-59.7833,90.73,53,5,6.76,clear sky,0,0
755,Bichura,RU,2021-09-16 16:53:03,50.5881,107.6022,51.71,70,88,2.26,overcast clouds,0,0
756,Ballitoville,ZA,2021-09-16 16:53:04,-29.539,31.2144,60.17,94,90,9.22,moderate rain,0,0
757,Presque Isle,US,2021-09-16 16:53:04,46.6811,-68.0159,67.98,57,20,4.61,few clouds,0,0
758,Severo-Yeniseyskiy,RU,2021-09-16 16:53:04,60.3725,93.0408,34.54,88,100,4.12,overcast clouds,0,0
759,Bethanien,NA,2021-09-16 16:53:05,-26.502,17.1583,62.74,11,0,7.67,clear sky,0,0
760,Poya,NC,2021-09-16 16:53:05,-21.35,165.15,64.62,73,29,5.64,scattered clouds,0,0
761,Myitkyina,MM,2021-09-16 16:53:06,25.3833,97.4,76.42,89,83,1.99,broken clouds,0,0
762,Sharjah,AE,2021-09-16 16:53:06,25.3573,55.4033,94.98,66,0,4.61,clear sky,0,0
763,Kitimat,CA,2021-09-16 16:53:06,54.0524,-128.6534,48.9,53,98,2.1,overcast clouds,0,0
764,Raahe,FI,2021-09-16 16:53:07,64.6833,24.4833,44.69,67,91,4.76,overcast clouds,0,0
765,Devonport,AU,2021-09-16 16:53:07,-41.1667,146.35,45.0,71,44,6.51,scattered clouds,0,0
766,Smithfield,US,2021-09-16 16:53:08,41.922,-71.5495,71.11,92,75,3.0,broken clouds,0,0
767,Contamana,PE,2021-09-16 16:53:08,-7.3333,-75.0167,97.11,36,13,3.11,few clouds,0,0
768,Orangeburg,US,2021-09-16 16:53:09,33.4918,-80.8557,80.56,89,75,4.61,broken clouds,0,0
769,Garowe,SO,2021-09-16 16:53:09,8.4054,48.4845,89.91,37,99,16.4,light rain,0,0
770,Venancio Aires,BR,2021-09-16 16:51:13,-29.6064,-52.1919,68.27,51,52,5.79,broken clouds,0,0
771,Los Zacatones,MX,2021-09-16 16:53:09,22.95,-102.05,67.64,61,92,6.44,overcast clouds,0,0
772,Vaitape,PF,2021-09-16 16:53:10,-16.5167,-151.75,78.26,75,13,22.82,few clouds,0,0
773,Sao Geraldo Do Araguaia,BR,2021-09-16 16:53:11,-6.4006,-48.555,95.43,33,72,3.71,broken clouds,0,0
774,Shaoguan,CN,2021-09-16 16:53:11,24.8,113.5833,75.2,93,99,0.98,light rain,0,0
775,Boo,SE,2021-09-16 16:53:11,59.3333,18.2833,52.77,69,75,11.5,broken clouds,0,0
776,Marsh Harbour,BS,2021-09-16 16:53:12,26.5412,-77.0636,85.03,65,2,7.96,clear sky,0,0
777,Surt,LY,2021-09-16 16:53:12,31.2089,16.5887,79.86,51,0,10.8,clear sky,0,0
778,Otavi,NA,2021-09-16 16:53:13,-19.65,17.3333,81.73,13,34,9.69,scattered clouds,0,0
779,Mweka,CD,2021-09-16 16:53:14,-4.85,21.5667,73.62,80,98,3.42,light rain,0,0
780,Petropavlovka,RU,2021-09-16 16:53:14,50.6114,105.3196,50.25,70,36,4.07,scattered clouds,0,0
781,Ataco,CO,2021-09-16 16:53:14,3.5915,-75.3818,86.61,45,74,7.25,broken clouds,0,0
782,Nur,PL,2021-09-16 16:53:15,52.6683,22.3221,63.79,92,99,7.56,overcast clouds,0,0
783,Rio Grande,BR,2021-09-16 16:53:15,-32.035,-52.0986,69.91,54,0,4.79,clear sky,0,0
784,Tera,NE,2021-09-16 16:53:15,14.0078,0.7531,96.55,34,13,8.3,few clouds,0,0
785,Shelburne,CA,2021-09-16 16:53:16,44.0787,-80.2041,71.13,50,11,6.42,few clouds,0,0
786,Coos Bay,US,2021-09-16 16:50:52,43.3665,-124.2179,60.24,66,1,5.75,clear sky,0,0
787,Waddan,LY,2021-09-16 16:53:16,29.1614,16.139,86.31,21,0,10.45,clear sky,0,0
788,Sistranda,NO,2021-09-16 16:53:17,63.7256,8.834,55.9,84,100,6.06,light rain,0,0
789,Saint-Pierre,RE,2021-09-16 16:53:17,-21.3393,55.4781,73.04,70,20,4.61,few clouds,0,0
790,Trinidad,BO,2021-09-16 16:48:27,-14.8333,-64.9,80.58,50,98,11.5,overcast clouds,0,0
791,The Valley,AI,2021-09-16 16:53:07,18.217,-63.0578,85.1,89,20,3.44,few clouds,0,0
792,Vite,IN,2021-09-16 16:53:18,17.2833,74.55,69.13,92,52,8.9,broken clouds,0,0
793,Les Cayes,HT,2021-09-16 16:53:19,18.2,-73.75,88.02,62,36,13.76,scattered clouds,0,0
794,Krasnoselkup,RU,2021-09-16 16:53:19,65.7,82.4667,40.62,87,99,9.06,overcast clouds,0,0
795,Peniche,PT,2021-09-16 16:53:19,39.3558,-9.3811,80.55,76,1,17.65,clear sky,0,0
796,Ledyard,US,2021-09-16 16:53:20,41.4398,-72.0142,73.17,71,75,1.99,broken clouds,0,0
797,Wadena,US,2021-09-16 16:53:20,46.4425,-95.1361,75.09,73,40,13.8,scattered clouds,0,0
798,Alakurtti,RU,2021-09-16 16:53:21,66.9672,30.3491,40.62,72,100,3.85,overcast clouds,0,0
799,Puri,IN,2021-09-16 16:53:21,19.8,85.85,81.12,81,100,9.26,overcast clouds,0,0
800,Tongliao,CN,2021-09-16 16:53:21,43.6125,122.2653,56.57,73,32,3.33,scattered clouds,0,0
801,Zhigalovo,RU,2021-09-16 16:53:22,54.8097,105.1578,42.1,95,100,2.59,overcast clouds,0,0
802,Polunochnoye,RU,2021-09-16 16:53:22,60.8697,60.4153,39.6,98,100,10.4,overcast clouds,0,0
803,Mnogovershinnyy,RU,2021-09-16 16:53:23,53.9353,139.9242,51.17,80,100,9.64,light rain,0,0
804,Minab,IR,2021-09-16 16:53:23,27.1467,57.0801,96.3,51,1,3.38,clear sky,0,0
805,Sinop,TR,2021-09-16 16:53:23,41.7711,34.8709,56.46,90,100,1.52,overcast clouds,0,0
806,Kaluga,RU,2021-09-16 16:53:24,54.5,35.5,45.91,65,100,6.38,overcast clouds,0,0
807,Herrin,US,2021-09-16 16:53:24,37.8031,-89.0276,81.0,71,40,4.61,scattered clouds,0,0
808,Peleduy,RU,2021-09-16 16:53:25,59.6289,112.7406,36.95,98,98,4.34,overcast clouds,0,0
809,Yahualica,MX,2021-09-16 16:53:25,21.1333,-102.85,72.05,69,65,3.02,broken clouds,0,0
810,Linhares,BR,2021-09-16 16:53:25,-19.3911,-40.0722,86.77,42,80,7.87,broken clouds,0,0
811,Bereda,ES,2021-09-16 16:53:26,43.2686,-7.5406,71.58,73,3,5.3,clear sky,0,0
812,Barda,AZ,2021-09-16 16:53:26,40.3744,47.1267,79.16,38,0,4.65,clear sky,0,0
813,Bin Qirdan,TN,2021-09-16 16:53:27,33.1378,11.2197,86.56,42,19,13.15,few clouds,0,0
814,Shagonar,RU,2021-09-16 16:53:28,51.5333,92.8,54.28,64,91,1.25,overcast clouds,0,0
815,Pontes E Lacerda,BR,2021-09-16 16:51:15,-15.2261,-59.3353,100.78,24,27,5.77,scattered clouds,0,0
816,Porto Novo,BJ,2021-09-16 16:53:28,6.4965,2.6036,84.02,77,84,7.61,light rain,0,0
817,Navsari,IN,2021-09-16 16:53:28,20.9524,72.9324,80.49,86,37,12.37,scattered clouds,0,0
818,Ust-Kalmanka,RU,2021-09-16 16:53:29,52.1207,83.305,57.54,41,92,4.94,overcast clouds,0,0
819,Crawfordsville,US,2021-09-16 16:51:16,40.0411,-86.8745,78.62,50,40,9.22,scattered clouds,0,0
820,Kisesa,TZ,2021-09-16 16:53:29,-3.0833,34.15,80.67,38,83,6.64,broken clouds,0,0
821,San Lazaro,BZ,2021-09-16 16:53:30,18.0387,-88.6622,89.31,61,76,4.27,broken clouds,0,0
822,Kirakira,SB,2021-09-16 16:53:30,-10.4544,161.9205,77.65,84,75,8.12,broken clouds,0,0
823,Ryotsu,JP,2021-09-16 16:53:31,38.0833,138.4333,69.91,77,100,8.68,overcast clouds,0,0
824,Ardahan,TR,2021-09-16 16:53:31,41.1087,42.7022,51.87,93,29,5.97,scattered clouds,0,0
825,Edinet,MD,2021-09-16 16:53:32,48.1681,27.305,71.42,46,56,7.07,broken clouds,0,0
826,Dalby,AU,2021-09-16 16:53:32,-27.1833,151.2667,50.7,89,0,6.62,clear sky,0,0
827,Kattivakkam,IN,2021-09-16 16:53:33,13.2167,80.3167,86.09,78,98,8.95,overcast clouds,0,0
828,Gbadolite,CD,2021-09-16 16:53:33,4.2833,21.0167,73.22,91,99,4.14,overcast clouds,0,0
829,Staryy Nadym,RU,2021-09-16 16:53:33,65.6118,72.6842,41.5,78,100,13.69,overcast clouds,0,0
830,North Platte,US,2021-09-16 16:53:34,41.1239,-100.7654,81.01,58,0,3.0,clear sky,0,0
831,Spaichingen,DE,2021-09-16 16:53:34,48.0833,8.7167,63.46,76,99,3.42,overcast clouds,0,0
832,Bilsi,IN,2021-09-16 16:53:35,28.1333,78.9167,74.73,82,97,16.55,overcast clouds,0,0
833,Auki,SB,2021-09-16 16:53:35,-8.7676,160.7034,75.99,88,92,4.34,overcast clouds,0,0
834,Deyang,CN,2021-09-16 16:53:35,31.1302,104.382,68.27,96,100,3.6,light rain,0,0
835,Pochutla,MX,2021-09-16 16:53:36,15.7432,-96.4661,77.83,71,100,4.59,overcast clouds,0,0
836,Caravelas,BR,2021-09-16 16:53:36,-17.7125,-39.2481,82.02,56,14,9.66,few clouds,0,0
837,Matadi,CD,2021-09-16 16:53:37,-5.8167,13.45,84.58,60,84,7.94,broken clouds,0,0
838,Lavumisa,SZ,2021-09-16 16:53:37,-27.31,31.892,63.72,94,100,3.18,moderate rain,0,0
839,Lieksa,FI,2021-09-16 16:53:37,63.3167,30.0167,42.91,65,98,4.83,overcast clouds,0,0
840,Mehran,IR,2021-09-16 16:53:38,33.1222,46.1646,90.88,15,0,17.2,clear sky,0,0
841,Krasnovishersk,RU,2021-09-16 16:53:38,60.4078,57.082,41.65,98,100,9.42,overcast clouds,0,0
842,Caraballeda,VE,2021-09-16 16:53:38,10.6112,-66.8522,92.37,58,92,9.22,overcast clouds,0,0
843,Uden,NL,2021-09-16 16:53:39,51.6568,5.6126,69.1,72,23,2.3,few clouds,0,0
844,Nueve De Julio,AR,2021-09-16 16:53:39,-35.4444,-60.8831,70.45,41,0,9.89,clear sky,0,0
845,Ola,RU,2021-09-16 16:53:40,59.5833,151.2833,47.75,80,2,4.36,clear sky,0,0
846,Conceicao Do Araguaia,BR,2021-09-16 16:53:40,-8.2578,-49.2647,95.13,41,0,5.75,clear sky,0,0
847,Pouembout,NC,2021-09-16 16:53:40,-21.1333,164.9,63.93,74,57,4.32,broken clouds,0,0
848,Mortka,RU,2021-09-16 16:53:41,59.3322,66.0214,39.04,97,99,4.94,overcast clouds,0,0
849,Ngaoundere,CM,2021-09-16 16:53:41,7.3167,13.5833,68.02,90,97,3.53,moderate rain,0,0
